"Id","Label","Country"
"vijaya-bank-delhi-india-ind","Vijaya Bank","India"
"vitabnank-oao","Vitabnank OAO","Russia"
"vnesheconombank","Vnesheconombank.","Russia"
"vnesheconombank-moscow-russia-rus","Vnesheconombank","Russia"
"vnesheconombank-russia-rus","Vnesheconombank","Russia"
"volksbank-ag-schaan-liechtenstein-lie","Volksbank AG","Liechtenstein"
"volksbank-kamen-werne-eg","Volksbank Kamen Werne Eg","Germany"
"vorarlberger-volksbank-gmbh","Vorarlberger Volksbank Gmbh","Austria"
"vozrozhdenie-moscow-russian-federation-rus","Vozrozhdenie","Russia"
"vozrozhdeniye","Vozrozhdeniye","Russia"
"vp-bank","VP Bank","Switzerland"
"vp-bank-ag","VP Bank AG","Liechtenstein"
"vp-bank-luxembourg-sa-luxembourg-lux","VP Bank","Luxembourg"
"vp-bank-schweiz-ag-zurich-switzerland-che","VP Bank","Switzerland"
"vtb-24","VTB 24","Russia"
"vtb-24-jsc","VTB 24 JSC","Russia"
"vtb-24-jsc-moscow-russia-rus","VTB 24","Russia"
"vtb-24-jsc-russia-rus","VTB 24 JSC","Russia"
"vtb-bank","VTB Bank","Ukraine"
"vtb-bank-almaty-kazakhstan-kaz","VTB Bank","Kazakhstan"
"vtb-bank-austria-ag-vienna-austria-aut","VTB Bank","Austria"
"vtb-bank-deutschland-ag-deu","VTB Bank","Germany"
"vtb-bank-deutschland-ag-frankfurt-germany-deu","VTB Bank Deutschland AG","Germany"
"vtb-bank-europe-plc-london-england-gbr","VTB Bank Europe Plc","United Kingdom"
"vtb-bank-kiev-ukraine-ukr","VTB Bank","Ukraine"
"vtb-bank-kyiv-ukraine-ukr","VTB Bank","Ukraine"
"vtb-bank-moscow-russia-rus","VTB Bank","Russia"
"vtb-bank-open-joint-stock-bank-moscow-russia-rus","VTB Bank-Open Joint-Stock Bank","Russia"
"vtb-bank-russia-rus","VTB Bank","Russia"
"vtb-north-west","VTB North-West","Russia"
"vtb-north-west-jsc-st-petersburg-russia-rus","VTB North-West JSC","Russia"
"wachovia-bank-na-of-njpany","Wachovia Bank Na of Nj/Pa/Ny","United States"
"wall-street-exchange-centre-llc","Wall Street Exchange Centre Llc","United Arab Emirates"
"wedbush-securities-inc","Wedbush Securities Inc","United States"
"wells-fargo","Wells Fargo","United States"
"wells-fargo-bank","Wells Fargo Bank","United States"
"wells-fargo-bank-na","Wells Fargo Bank, N.A","United States"
"wells-fargo-bank-na-miami-fl-usa","Wells Fargo Bank Na","United States"
"wells-fargo-bank-na-san-francisco-ca-united-states-usa","Wells Fargo Bank, N.A.","United States"
"wells-fargo-bank-na-san-francisco-ca-usa","Wells Fargo Bank Na","United States"
"wells-fargo-bank-na-south-dakota-us-usa","Wells Fargo Bank Na","United States"
"wells-fargo-bank-na-united-states-usa","Wells Fargo Bank, N.A","United States"
"wells-fargo-bank-na-us-usa","Wells Fargo Bank Na","United States"
"wells-fargo-bank-san-francisco-ca-usa","Wells Fargo Bank","United States"
"wells-fargo-na","Wells Fargo Na","United States"
"wells-fargo-na-usa-usa","Wells Fargo Na","United States"
"wells-fargo-san-francisco-ca-usa","Wells Fargo","United States"
"wellsfargo-bank-na","Wellsfargo Bank Na","United States"
"wema-bank-plc","Wema Bank Plc","Nigeria"
"western-union-business-solutions","Western Union Business Solutions","United States"
"westpac-banking-corporation-sydney-australia-aus","Westpac Banking Corporation","Australia"
"wgz-bank-westdeutsche-dusseldorf-germany-deu","Wgz Bank Westdeutsche","Germany"
"wing-hang-bank-china-limited-shenzhen-china-chn","Wing Hang Bank","China"
"wing-hang-bank-china-ltd-guangzhou-branch-china-chn","Wing Hang Bank China Ltd","China"
"wing-lung-bank","Wing Lung Bank","Hong Kong"
"wing-lung-bank-ltd","Wing Lung Bank, Ltd","Hong Kong"
"wing-lung-bank-ltd-hong-kong-hkg","Wing Lung Bank, Ltd","Hong Kong"
"winterbotham-trust-company","Winterbotham Trust Company","Bahamas"
"winterbotham-trust-company-limited","Winterbotham Trust Company Limited","Bahamas"
"winterbotham-trust-company-limited-nassau-bahamas-bhs","Winterbotham Trust Company Limited","Bahamas"
"wirecard-bank-ag-aschheim-germany-deu","Wirecard Bank AG","Germany"
"wirecard-bank-ag-grasbrunn-germany-deu","Wirecard Bank AG","Germany"
"woori-bank-moscow","Woori Bank Moscow","Russia"
"woori-bank-seoul-south-korea-kor","Woori Bank","South Korea"
"yapi-kredi-bank-nederland-n-v","Yapi Kredi Bank Nederland N V","Netherlands"
"yapi-ve-kredi-bankasi-as","Yapi Ve Kredi Bankasi A.S","Turkey"
"yapi-ve-kredi-bankasi-as-istanbul-turkey-tur","Yapi Ve Kredi Bankasi A.S.","Turkey"
"yapi-ve-kredibankasi-as-istanbul-turkey-tur","Yapi Ve Kredibankasi A.S.","Turkey"
"yes-bank-limited-mumbai-india-ind","Yes Bank Limited","India"
"yokohama-shinkin-bank-ltd-yokohama-japan-jpn","Yokohama Shinkin Bank","Japan"
"zagrebacka-banka-dd-zagreb-croatia-hrv","Zagrebacka Banka Dd","Croatia"
"zao-expert-bank","Zao Expert Bank","Russia"
"zao-unicredit-bank","Zao UniCredit Bank","Russia"
"zapad-banka-ad-podgorica","Zapad Banka Ad Podgorica","Montenegro"
"zenith-bank-plc","Zenith Bank Plc","Nigeria"
"zions-first-national-bank-salt-lake-city-ut-usa","Zions First National Bank","United States"
"zions-first-national-bank-ut-us-usa","Zions First National Bank","United States"
"zuercher-kantonalbank","Zuercher Kantonalbank","Switzerland"
"zuercher-kantonalbank-switzerland-che","Zuercher Kantonalbank","Switzerland"
